ID,Topic,Difficulty,Question,Code,Option A,Option B,Option C,Option D,Correct Option,Explanation
java-4k-3126,Concurrency & Virtual Threads,hard,"When spawning 50,000 virtual threads for tenant processing, why is ScopedValue vastly superior to ThreadLocal?","private static final ScopedValue<TenantContext> TENANT_3645 = ScopedValue.newInstance();
ScopedValue.where(TENANT_3645, new TenantContext(""tenant-25"")).run(() -> {
    orderProcessor.executeBatch(2);
});","ScopedValue is immutable, shared by reference across child subtasks, and bounded to the lexical scope, preventing per-thread memory bloat and memory leaks.",ScopedValue allocates data in CPU register L1 cache rather than JVM heap memory.,ScopedValue automatically compiles bytecode directly to C++ native instructions.,ThreadLocal throws UnsupportedOperationException inside virtual thread runnables.,A,ThreadLocal creates mutable per-thread entries in ThreadLocalMap which wastes massive heap when scaling to hundreds of thousands of virtual threads and risks leaks if remove() is omitted. ScopedValue is immutable and shared safely down the call tree.
java-4k-3127,Concurrency & Virtual Threads,hard,"If paymentClient.chargeAccount throws PaymentTimeoutException, what does StructuredTaskScope.ShutdownOnFailure do to the inventory reservation subtask?","try (var scope = new StructuredTaskScope.ShutdownOnFailure()) {
    Supplier<Payment> pay = scope.fork(() -> paymentClient.chargeAccount(""acc-7671"", 22));
    Supplier<Inventory> inv = scope.fork(() -> inventoryClient.reserveStock(""sku-8"", 12077));
    scope.join().throwIfFailed();
    return buildReceipt(pay.get(), inv.get());
}",It blocks indefinitely until the inventory subtask completes successfully.,"It immediately calls cancel() on the scope, sending an interrupt signal to the inventory virtual thread to abort wasted execution.",It rolls back the database using distributed two-phase commit.,It leaves the inventory subtask running as an orphan background thread.,B,"StructuredTaskScope.ShutdownOnFailure treats concurrent subtasks as a single unit of work: the first failure immediately invokes cancel() on sibling subtasks, interrupting their threads and reclaiming CPU/network resources."
java-4k-3128,Concurrency & Virtual Threads,hard,What thread executes the `exceptionally` fallback callback when enrichMetadata throws an unchecked RuntimeException?,"CompletableFuture.supplyAsync(() -> queryCatalog(8525), customExecutor)
    .thenApplyAsync(catalog -> enrichMetadata(catalog, 57))
    .exceptionally(ex -> {
        log.error(""Enrichment error: "" + ex.getMessage());
        return Catalog.empty();
    })
    .thenAccept(this::publishCatalog);",The JVM Finalizer daemon thread.,"The thread that completed the upstream stage with an exception (or the submitting thread if already completed), unless exceptionallyAsync is used.",A brand new OS kernel thread spawned on demand.,Always the ForkJoinPool.commonPool() regardless of customExecutor.,B,"Synchronous completion callbacks in CompletableFuture (like .exceptionally or .thenApply) execute on the thread that completes the preceding stage. To offload the fallback to a dedicated pool, Java 12 introduced .exceptionallyAsync()."
java-4k-3129,Concurrency & Virtual Threads,medium,Why does LongAdder significantly outperform AtomicLong under heavy write contention across multi-core CPUs?,"// High concurrency counter under 64 threads:
private final LongAdder requestCounter_2408 = new LongAdder();
public void record() {
    requestCounter_2408.increment();
}",LongAdder converts int primitive numbers to IEEE 754 floating points.,"LongAdder maintains an internal array of Cell cells hashed per-thread, reducing CAS bus-locking contention and summing only on sum() invocation.",LongAdder uses optimistic database row locks rather than CPU instructions.,AtomicLong synchronizes on the global class monitor lock during incrementAndGet.,B,"AtomicLong repeatedly spins CAS on a single volatile value, causing severe cache-coherence traffic across CPU cores. LongAdder stripes mutations across dynamic Cell array slots based on thread hash, eliminating contention."
java-4k-3130,JVM Memory & Garbage Collection,medium,How does Generational ZGC achieve sub-millisecond maximum pause times on large heaps up to 16TB?,"// Options: -XX:+UseZGC -XX:+ZGenerational -Xmx6020g
// Allocation rate: 58 MB/sec",It stores all heap objects in Linux shared tmpfs memory.,It uses 64-bit reference colored pointers and JIT load barriers to relocate live objects concurrently while mutator application threads are running.,It disables young-to-old object promotion completely.,It performs full Stop-The-World compaction during low-traffic hours.,B,"Generational ZGC embeds metadata bits (Marked0, Marked1, Remapped) directly into the 64-bit virtual memory reference pointers. When mutator threads dereference an un-relocated object, load barriers intercept it and self-heal the pointer concurrently."
java-4k-3131,JVM Memory & Garbage Collection,hard,"If an allocated object is larger than 50% of the G1HeapRegionSize, where does G1GC allocate it and what is the performance impact?","byte[] largePayload_9893 = new byte[48 * 1024 * 1024]; // 48MB array
// G1HeapRegionSize is set to 4MB","It is allocated directly in a contiguous sequence of Humongous regions in the Old Generation, which can trigger premature Concurrent Mark and heap fragmentation.",It is allocated in Eden space and promoted to Survivor space during the next Young GC.,The JVM rejects the allocation with BufferOverflowException.,It is compressed in JVM Metaspace until GC compaction.,A,"In G1GC, any object exceeding 50% of G1HeapRegionSize is treated as Humongous and allocated directly in Old Gen humongous regions. Frequent humongous allocations lead to rapid Old Gen filling and GC pauses. Solution: increase -XX:G1HeapRegionSize."
java-4k-3132,JVM Memory & Garbage Collection,medium,Why does continuously loading classes with new classloader instances without releasing static references trigger java.lang.OutOfMemoryError: Metaspace?,"// Service loads dynamic plugins using custom URLClassLoader in loop:
URLClassLoader loader_2355 = new URLClassLoader(new URL[]{pluginJarUrl_2});
Class<?> clazz_2355 = Class.forName(""com.app.DynamicPlugin_2355"", true, loader_2355);",A classloader cannot be garbage collected if any static field or instance retains a reference to it; uncollected class metadata fills native Metaspace.,Metaspace is stored on the OS swap partition and cannot exceed 64MB.,URLClassLoader instances are permanently pinned in CPU cache.,The Java bytecode verifier runs out of stack frames.,A,"Classes and ClassLoader instances are strongly linked: as long as a single class, instance, or ThreadLocal reference is reachable, the entire ClassLoader and all its Metaspace metadata cannot be unloaded, exhausting MaxMetaspaceSize."
java-4k-3133,JVM Memory & Garbage Collection,medium,Why is the `volatile` keyword mandatory for thread-safe Double-Checked Locking in the Java Memory Model?,"public class DoubleCheckedLocking_7971 {
    private static volatile Resource_7971 instance;
    public static Resource_7971 get() {
        if (instance == null) {
            synchronized (DoubleCheckedLocking_7971.class) {
                if (instance == null) instance = new Resource_7971();
            }
        }
        return instance;
    }
}",It stores the Resource instance in Metaspace memory.,It ensures the class monitor lock is held during get() calls.,"Without volatile, synchronized blocks cannot execute concurrently.","It prevents CPU and JIT compiler instruction reordering between object memory allocation, constructor initialization, and reference assignment.",D,"Object construction involves 3 steps: (1) allocate memory, (2) run constructor, (3) assign pointer. Without volatile, (3) can reorder before (2), exposing a non-null but uninitialized object to other reading threads."
java-4k-3134,Collections & Low-Level Mechanics,hard,"When a bucket in ConcurrentHashMap reaches 8 colliding entries and table capacity is >= 64, what internal transformation occurs?","ConcurrentHashMap<String, Integer> map_8517 = new ConcurrentHashMap<>(16);
// 12 colliding keys inserted with identical hashCode()",The map allocates an auxiliary SkipList bucket on off-heap memory.,The singly linked Node list is converted into a balanced Red-Black Tree (TreeBin) for O(log N) search complexity.,All entries in that bucket are discarded with ConcurrentModificationException.,The map acquires a global synchronized lock across all buckets.,B,"ConcurrentHashMap and HashMap treeify buckets when length >= TREEIFY_THRESHOLD (8) and capacity >= MIN_TREEIFY_CAPACITY (64). If capacity < 64, it resizes the table instead of treeifying."
java-4k-3135,Collections & Low-Level Mechanics,hard,Why can excessive DirectByteBuffer allocations trigger native OutOfMemoryError even when JVM heap space is 90% free?,"ByteBuffer directBuf_4882 = ByteBuffer.allocateDirect(12 * 1024 * 1024); // Direct off-heap buffer
// Direct buffer goes out of scope without explicit cleaning",Direct buffers are permanently locked by the Linux kernel.,"Off-heap memory is only reclaimed when the PhantomReference Cleaner runs during GC; if heap allocation rate is low, GC is not triggered in time to free off-heap memory.",The OS kills the process due to unaligned CPU SIMD registers.,DirectByteBuffer cannot exceed the young generation Eden size.,B,"DirectByteBuffer allocates native memory via malloc() and attaches a PhantomReference Cleaner. If Mutator threads allocate off-heap memory faster than Young GC triggers, native memory is exhausted before Cleaner runs. Tune with -XX:MaxDirectMemorySize."
java-4k-3136,Concurrency & Virtual Threads,hard,"In high-throughput microservice, carrier threads become starved during I/O reads. Why does this virtual thread pinning occur and how should it be refactored?","Thread.ofVirtual().name(""worker-3908"").start(() -> {
    synchronized (lockObject) {
        socketChannel.read(buffer_3908);
    }
});
// Thread dump: carrier thread 'ForkJoinPool-1-worker-4' is pinned","The carrier thread scheduler pool size must be scaled to 50,000 threads.",Synchronized monitors cannot be used inside virtual threads and cause immediate JVM crashes.,The virtual thread cannot unmount because it performs blocking I/O while holding a synchronized monitor lock. Refactor to ReentrantLock to allow unmounting.,Virtual threads cannot perform SocketChannel I/O operations without throwing IllegalStateException.,C,"Under Project Loom (Java 21), a virtual thread is pinned to its carrier platform thread when executing inside a synchronized block or JNI native method. Replacing synchronized with java.util.concurrent.locks.ReentrantLock allows the Loom runtime to cleanly unmount the virtual thread upon blocking I/O."
java-4k-3137,Concurrency & Virtual Threads,medium,"When spawning 50,000 virtual threads for tenant processing, why is ScopedValue vastly superior to ThreadLocal?","private static final ScopedValue<TenantContext> TENANT_8662 = ScopedValue.newInstance();
ScopedValue.where(TENANT_8662, new TenantContext(""tenant-17"")).run(() -> {
    orderProcessor.executeBatch(4);
});",ScopedValue automatically compiles bytecode directly to C++ native instructions.,ThreadLocal throws UnsupportedOperationException inside virtual thread runnables.,"ScopedValue is immutable, shared by reference across child subtasks, and bounded to the lexical scope, preventing per-thread memory bloat and memory leaks.",ScopedValue allocates data in CPU register L1 cache rather than JVM heap memory.,C,ThreadLocal creates mutable per-thread entries in ThreadLocalMap which wastes massive heap when scaling to hundreds of thousands of virtual threads and risks leaks if remove() is omitted. ScopedValue is immutable and shared safely down the call tree.
java-4k-3138,Concurrency & Virtual Threads,hard,"If paymentClient.chargeAccount throws PaymentTimeoutException, what does StructuredTaskScope.ShutdownOnFailure do to the inventory reservation subtask?","try (var scope = new StructuredTaskScope.ShutdownOnFailure()) {
    Supplier<Payment> pay = scope.fork(() -> paymentClient.chargeAccount(""acc-6621"", 21));
    Supplier<Inventory> inv = scope.fork(() -> inventoryClient.reserveStock(""sku-16"", 36083));
    scope.join().throwIfFailed();
    return buildReceipt(pay.get(), inv.get());
}",It blocks indefinitely until the inventory subtask completes successfully.,"It immediately calls cancel() on the scope, sending an interrupt signal to the inventory virtual thread to abort wasted execution.",It leaves the inventory subtask running as an orphan background thread.,It rolls back the database using distributed two-phase commit.,B,"StructuredTaskScope.ShutdownOnFailure treats concurrent subtasks as a single unit of work: the first failure immediately invokes cancel() on sibling subtasks, interrupting their threads and reclaiming CPU/network resources."
java-4k-3139,Concurrency & Virtual Threads,hard,What thread executes the `exceptionally` fallback callback when enrichMetadata throws an unchecked RuntimeException?,"CompletableFuture.supplyAsync(() -> queryCatalog(9880), customExecutor)
    .thenApplyAsync(catalog -> enrichMetadata(catalog, 36))
    .exceptionally(ex -> {
        log.error(""Enrichment error: "" + ex.getMessage());
        return Catalog.empty();
    })
    .thenAccept(this::publishCatalog);",The JVM Finalizer daemon thread.,Always the ForkJoinPool.commonPool() regardless of customExecutor.,A brand new OS kernel thread spawned on demand.,"The thread that completed the upstream stage with an exception (or the submitting thread if already completed), unless exceptionallyAsync is used.",D,"Synchronous completion callbacks in CompletableFuture (like .exceptionally or .thenApply) execute on the thread that completes the preceding stage. To offload the fallback to a dedicated pool, Java 12 introduced .exceptionallyAsync()."
java-4k-3140,Concurrency & Virtual Threads,hard,Why does LongAdder significantly outperform AtomicLong under heavy write contention across multi-core CPUs?,"// High concurrency counter under 64 threads:
private final LongAdder requestCounter_7711 = new LongAdder();
public void record() {
    requestCounter_7711.increment();
}",AtomicLong synchronizes on the global class monitor lock during incrementAndGet.,LongAdder converts int primitive numbers to IEEE 754 floating points.,"LongAdder maintains an internal array of Cell cells hashed per-thread, reducing CAS bus-locking contention and summing only on sum() invocation.",LongAdder uses optimistic database row locks rather than CPU instructions.,C,"AtomicLong repeatedly spins CAS on a single volatile value, causing severe cache-coherence traffic across CPU cores. LongAdder stripes mutations across dynamic Cell array slots based on thread hash, eliminating contention."
java-4k-3141,JVM Memory & Garbage Collection,hard,How does Generational ZGC achieve sub-millisecond maximum pause times on large heaps up to 16TB?,"// Options: -XX:+UseZGC -XX:+ZGenerational -Xmx9893g
// Allocation rate: 13 MB/sec",It performs full Stop-The-World compaction during low-traffic hours.,It disables young-to-old object promotion completely.,It uses 64-bit reference colored pointers and JIT load barriers to relocate live objects concurrently while mutator application threads are running.,It stores all heap objects in Linux shared tmpfs memory.,C,"Generational ZGC embeds metadata bits (Marked0, Marked1, Remapped) directly into the 64-bit virtual memory reference pointers. When mutator threads dereference an un-relocated object, load barriers intercept it and self-heal the pointer concurrently."
java-4k-3142,JVM Memory & Garbage Collection,medium,"If an allocated object is larger than 50% of the G1HeapRegionSize, where does G1GC allocate it and what is the performance impact?","byte[] largePayload_7324 = new byte[26 * 1024 * 1024]; // 26MB array
// G1HeapRegionSize is set to 8MB","It is allocated directly in a contiguous sequence of Humongous regions in the Old Generation, which can trigger premature Concurrent Mark and heap fragmentation.",It is allocated in Eden space and promoted to Survivor space during the next Young GC.,It is compressed in JVM Metaspace until GC compaction.,The JVM rejects the allocation with BufferOverflowException.,A,"In G1GC, any object exceeding 50% of G1HeapRegionSize is treated as Humongous and allocated directly in Old Gen humongous regions. Frequent humongous allocations lead to rapid Old Gen filling and GC pauses. Solution: increase -XX:G1HeapRegionSize."
java-4k-3143,JVM Memory & Garbage Collection,hard,Why does continuously loading classes with new classloader instances without releasing static references trigger java.lang.OutOfMemoryError: Metaspace?,"// Service loads dynamic plugins using custom URLClassLoader in loop:
URLClassLoader loader_3112 = new URLClassLoader(new URL[]{pluginJarUrl_56});
Class<?> clazz_3112 = Class.forName(""com.app.DynamicPlugin_3112"", true, loader_3112);",The Java bytecode verifier runs out of stack frames.,Metaspace is stored on the OS swap partition and cannot exceed 64MB.,URLClassLoader instances are permanently pinned in CPU cache.,A classloader cannot be garbage collected if any static field or instance retains a reference to it; uncollected class metadata fills native Metaspace.,D,"Classes and ClassLoader instances are strongly linked: as long as a single class, instance, or ThreadLocal reference is reachable, the entire ClassLoader and all its Metaspace metadata cannot be unloaded, exhausting MaxMetaspaceSize."
java-4k-3144,JVM Memory & Garbage Collection,hard,Why is the `volatile` keyword mandatory for thread-safe Double-Checked Locking in the Java Memory Model?,"public class DoubleCheckedLocking_240 {
    private static volatile Resource_240 instance;
    public static Resource_240 get() {
        if (instance == null) {
            synchronized (DoubleCheckedLocking_240.class) {
                if (instance == null) instance = new Resource_240();
            }
        }
        return instance;
    }
}","Without volatile, synchronized blocks cannot execute concurrently.",It stores the Resource instance in Metaspace memory.,It ensures the class monitor lock is held during get() calls.,"It prevents CPU and JIT compiler instruction reordering between object memory allocation, constructor initialization, and reference assignment.",D,"Object construction involves 3 steps: (1) allocate memory, (2) run constructor, (3) assign pointer. Without volatile, (3) can reorder before (2), exposing a non-null but uninitialized object to other reading threads."
java-4k-3145,Collections & Low-Level Mechanics,medium,"When a bucket in ConcurrentHashMap reaches 8 colliding entries and table capacity is >= 64, what internal transformation occurs?","ConcurrentHashMap<String, Integer> map_5472 = new ConcurrentHashMap<>(16);
// 12 colliding keys inserted with identical hashCode()",The map allocates an auxiliary SkipList bucket on off-heap memory.,All entries in that bucket are discarded with ConcurrentModificationException.,The singly linked Node list is converted into a balanced Red-Black Tree (TreeBin) for O(log N) search complexity.,The map acquires a global synchronized lock across all buckets.,C,"ConcurrentHashMap and HashMap treeify buckets when length >= TREEIFY_THRESHOLD (8) and capacity >= MIN_TREEIFY_CAPACITY (64). If capacity < 64, it resizes the table instead of treeifying."
java-4k-3146,Collections & Low-Level Mechanics,medium,Why can excessive DirectByteBuffer allocations trigger native OutOfMemoryError even when JVM heap space is 90% free?,"ByteBuffer directBuf_3116 = ByteBuffer.allocateDirect(16 * 1024 * 1024); // Direct off-heap buffer
// Direct buffer goes out of scope without explicit cleaning",The OS kills the process due to unaligned CPU SIMD registers.,"Off-heap memory is only reclaimed when the PhantomReference Cleaner runs during GC; if heap allocation rate is low, GC is not triggered in time to free off-heap memory.",DirectByteBuffer cannot exceed the young generation Eden size.,Direct buffers are permanently locked by the Linux kernel.,B,"DirectByteBuffer allocates native memory via malloc() and attaches a PhantomReference Cleaner. If Mutator threads allocate off-heap memory faster than Young GC triggers, native memory is exhausted before Cleaner runs. Tune with -XX:MaxDirectMemorySize."
java-4k-3147,Concurrency & Virtual Threads,medium,"In high-throughput microservice, carrier threads become starved during I/O reads. Why does this virtual thread pinning occur and how should it be refactored?","Thread.ofVirtual().name(""worker-7206"").start(() -> {
    synchronized (lockObject) {
        socketChannel.read(buffer_7206);
    }
});
// Thread dump: carrier thread 'ForkJoinPool-1-worker-42' is pinned",Virtual threads cannot perform SocketChannel I/O operations without throwing IllegalStateException.,Synchronized monitors cannot be used inside virtual threads and cause immediate JVM crashes.,"The carrier thread scheduler pool size must be scaled to 50,000 threads.",The virtual thread cannot unmount because it performs blocking I/O while holding a synchronized monitor lock. Refactor to ReentrantLock to allow unmounting.,D,"Under Project Loom (Java 21), a virtual thread is pinned to its carrier platform thread when executing inside a synchronized block or JNI native method. Replacing synchronized with java.util.concurrent.locks.ReentrantLock allows the Loom runtime to cleanly unmount the virtual thread upon blocking I/O."
java-4k-3148,Concurrency & Virtual Threads,hard,"When spawning 50,000 virtual threads for tenant processing, why is ScopedValue vastly superior to ThreadLocal?","private static final ScopedValue<TenantContext> TENANT_9543 = ScopedValue.newInstance();
ScopedValue.where(TENANT_9543, new TenantContext(""tenant-37"")).run(() -> {
    orderProcessor.executeBatch(2);
});",ThreadLocal throws UnsupportedOperationException inside virtual thread runnables.,ScopedValue allocates data in CPU register L1 cache rather than JVM heap memory.,ScopedValue automatically compiles bytecode directly to C++ native instructions.,"ScopedValue is immutable, shared by reference across child subtasks, and bounded to the lexical scope, preventing per-thread memory bloat and memory leaks.",D,ThreadLocal creates mutable per-thread entries in ThreadLocalMap which wastes massive heap when scaling to hundreds of thousands of virtual threads and risks leaks if remove() is omitted. ScopedValue is immutable and shared safely down the call tree.
java-4k-3149,Concurrency & Virtual Threads,hard,"If paymentClient.chargeAccount throws PaymentTimeoutException, what does StructuredTaskScope.ShutdownOnFailure do to the inventory reservation subtask?","try (var scope = new StructuredTaskScope.ShutdownOnFailure()) {
    Supplier<Payment> pay = scope.fork(() -> paymentClient.chargeAccount(""acc-3444"", 31));
    Supplier<Inventory> inv = scope.fork(() -> inventoryClient.reserveStock(""sku-4"", 19719));
    scope.join().throwIfFailed();
    return buildReceipt(pay.get(), inv.get());
}",It leaves the inventory subtask running as an orphan background thread.,"It immediately calls cancel() on the scope, sending an interrupt signal to the inventory virtual thread to abort wasted execution.",It rolls back the database using distributed two-phase commit.,It blocks indefinitely until the inventory subtask completes successfully.,B,"StructuredTaskScope.ShutdownOnFailure treats concurrent subtasks as a single unit of work: the first failure immediately invokes cancel() on sibling subtasks, interrupting their threads and reclaiming CPU/network resources."
java-4k-3150,Concurrency & Virtual Threads,hard,What thread executes the `exceptionally` fallback callback when enrichMetadata throws an unchecked RuntimeException?,"CompletableFuture.supplyAsync(() -> queryCatalog(6266), customExecutor)
    .thenApplyAsync(catalog -> enrichMetadata(catalog, 4))
    .exceptionally(ex -> {
        log.error(""Enrichment error: "" + ex.getMessage());
        return Catalog.empty();
    })
    .thenAccept(this::publishCatalog);","The thread that completed the upstream stage with an exception (or the submitting thread if already completed), unless exceptionallyAsync is used.",Always the ForkJoinPool.commonPool() regardless of customExecutor.,A brand new OS kernel thread spawned on demand.,The JVM Finalizer daemon thread.,A,"Synchronous completion callbacks in CompletableFuture (like .exceptionally or .thenApply) execute on the thread that completes the preceding stage. To offload the fallback to a dedicated pool, Java 12 introduced .exceptionallyAsync()."
java-4k-3151,Concurrency & Virtual Threads,medium,Why does LongAdder significantly outperform AtomicLong under heavy write contention across multi-core CPUs?,"// High concurrency counter under 64 threads:
private final LongAdder requestCounter_2574 = new LongAdder();
public void record() {
    requestCounter_2574.increment();
}",AtomicLong synchronizes on the global class monitor lock during incrementAndGet.,LongAdder converts int primitive numbers to IEEE 754 floating points.,"LongAdder maintains an internal array of Cell cells hashed per-thread, reducing CAS bus-locking contention and summing only on sum() invocation.",LongAdder uses optimistic database row locks rather than CPU instructions.,C,"AtomicLong repeatedly spins CAS on a single volatile value, causing severe cache-coherence traffic across CPU cores. LongAdder stripes mutations across dynamic Cell array slots based on thread hash, eliminating contention."
java-4k-3152,JVM Memory & Garbage Collection,hard,How does Generational ZGC achieve sub-millisecond maximum pause times on large heaps up to 16TB?,"// Options: -XX:+UseZGC -XX:+ZGenerational -Xmx9541g
// Allocation rate: 56 MB/sec",It disables young-to-old object promotion completely.,It uses 64-bit reference colored pointers and JIT load barriers to relocate live objects concurrently while mutator application threads are running.,It stores all heap objects in Linux shared tmpfs memory.,It performs full Stop-The-World compaction during low-traffic hours.,B,"Generational ZGC embeds metadata bits (Marked0, Marked1, Remapped) directly into the 64-bit virtual memory reference pointers. When mutator threads dereference an un-relocated object, load barriers intercept it and self-heal the pointer concurrently."
java-4k-3153,JVM Memory & Garbage Collection,hard,"If an allocated object is larger than 50% of the G1HeapRegionSize, where does G1GC allocate it and what is the performance impact?","byte[] largePayload_2444 = new byte[32 * 1024 * 1024]; // 32MB array
// G1HeapRegionSize is set to 8MB",It is allocated in Eden space and promoted to Survivor space during the next Young GC.,"It is allocated directly in a contiguous sequence of Humongous regions in the Old Generation, which can trigger premature Concurrent Mark and heap fragmentation.",It is compressed in JVM Metaspace until GC compaction.,The JVM rejects the allocation with BufferOverflowException.,B,"In G1GC, any object exceeding 50% of G1HeapRegionSize is treated as Humongous and allocated directly in Old Gen humongous regions. Frequent humongous allocations lead to rapid Old Gen filling and GC pauses. Solution: increase -XX:G1HeapRegionSize."
java-4k-3154,JVM Memory & Garbage Collection,hard,Why does continuously loading classes with new classloader instances without releasing static references trigger java.lang.OutOfMemoryError: Metaspace?,"// Service loads dynamic plugins using custom URLClassLoader in loop:
URLClassLoader loader_8067 = new URLClassLoader(new URL[]{pluginJarUrl_5});
Class<?> clazz_8067 = Class.forName(""com.app.DynamicPlugin_8067"", true, loader_8067);",Metaspace is stored on the OS swap partition and cannot exceed 64MB.,The Java bytecode verifier runs out of stack frames.,URLClassLoader instances are permanently pinned in CPU cache.,A classloader cannot be garbage collected if any static field or instance retains a reference to it; uncollected class metadata fills native Metaspace.,D,"Classes and ClassLoader instances are strongly linked: as long as a single class, instance, or ThreadLocal reference is reachable, the entire ClassLoader and all its Metaspace metadata cannot be unloaded, exhausting MaxMetaspaceSize."
java-4k-3155,JVM Memory & Garbage Collection,hard,Why is the `volatile` keyword mandatory for thread-safe Double-Checked Locking in the Java Memory Model?,"public class DoubleCheckedLocking_7222 {
    private static volatile Resource_7222 instance;
    public static Resource_7222 get() {
        if (instance == null) {
            synchronized (DoubleCheckedLocking_7222.class) {
                if (instance == null) instance = new Resource_7222();
            }
        }
        return instance;
    }
}",It stores the Resource instance in Metaspace memory.,It ensures the class monitor lock is held during get() calls.,"It prevents CPU and JIT compiler instruction reordering between object memory allocation, constructor initialization, and reference assignment.","Without volatile, synchronized blocks cannot execute concurrently.",C,"Object construction involves 3 steps: (1) allocate memory, (2) run constructor, (3) assign pointer. Without volatile, (3) can reorder before (2), exposing a non-null but uninitialized object to other reading threads."
java-4k-3156,Collections & Low-Level Mechanics,hard,"When a bucket in ConcurrentHashMap reaches 8 colliding entries and table capacity is >= 64, what internal transformation occurs?","ConcurrentHashMap<String, Integer> map_3808 = new ConcurrentHashMap<>(16);
// 12 colliding keys inserted with identical hashCode()",The map allocates an auxiliary SkipList bucket on off-heap memory.,All entries in that bucket are discarded with ConcurrentModificationException.,The map acquires a global synchronized lock across all buckets.,The singly linked Node list is converted into a balanced Red-Black Tree (TreeBin) for O(log N) search complexity.,D,"ConcurrentHashMap and HashMap treeify buckets when length >= TREEIFY_THRESHOLD (8) and capacity >= MIN_TREEIFY_CAPACITY (64). If capacity < 64, it resizes the table instead of treeifying."
java-4k-3157,Collections & Low-Level Mechanics,medium,Why can excessive DirectByteBuffer allocations trigger native OutOfMemoryError even when JVM heap space is 90% free?,"ByteBuffer directBuf_4832 = ByteBuffer.allocateDirect(35 * 1024 * 1024); // Direct off-heap buffer
// Direct buffer goes out of scope without explicit cleaning",Direct buffers are permanently locked by the Linux kernel.,"Off-heap memory is only reclaimed when the PhantomReference Cleaner runs during GC; if heap allocation rate is low, GC is not triggered in time to free off-heap memory.",The OS kills the process due to unaligned CPU SIMD registers.,DirectByteBuffer cannot exceed the young generation Eden size.,B,"DirectByteBuffer allocates native memory via malloc() and attaches a PhantomReference Cleaner. If Mutator threads allocate off-heap memory faster than Young GC triggers, native memory is exhausted before Cleaner runs. Tune with -XX:MaxDirectMemorySize."
java-4k-3158,Concurrency & Virtual Threads,hard,"In high-throughput microservice, carrier threads become starved during I/O reads. Why does this virtual thread pinning occur and how should it be refactored?","Thread.ofVirtual().name(""worker-350"").start(() -> {
    synchronized (lockObject) {
        socketChannel.read(buffer_350);
    }
});
// Thread dump: carrier thread 'ForkJoinPool-1-worker-17' is pinned","The carrier thread scheduler pool size must be scaled to 50,000 threads.",The virtual thread cannot unmount because it performs blocking I/O while holding a synchronized monitor lock. Refactor to ReentrantLock to allow unmounting.,Virtual threads cannot perform SocketChannel I/O operations without throwing IllegalStateException.,Synchronized monitors cannot be used inside virtual threads and cause immediate JVM crashes.,B,"Under Project Loom (Java 21), a virtual thread is pinned to its carrier platform thread when executing inside a synchronized block or JNI native method. Replacing synchronized with java.util.concurrent.locks.ReentrantLock allows the Loom runtime to cleanly unmount the virtual thread upon blocking I/O."
java-4k-3159,Concurrency & Virtual Threads,medium,"When spawning 50,000 virtual threads for tenant processing, why is ScopedValue vastly superior to ThreadLocal?","private static final ScopedValue<TenantContext> TENANT_2873 = ScopedValue.newInstance();
ScopedValue.where(TENANT_2873, new TenantContext(""tenant-55"")).run(() -> {
    orderProcessor.executeBatch(32);
});",ScopedValue allocates data in CPU register L1 cache rather than JVM heap memory.,"ScopedValue is immutable, shared by reference across child subtasks, and bounded to the lexical scope, preventing per-thread memory bloat and memory leaks.",ScopedValue automatically compiles bytecode directly to C++ native instructions.,ThreadLocal throws UnsupportedOperationException inside virtual thread runnables.,B,ThreadLocal creates mutable per-thread entries in ThreadLocalMap which wastes massive heap when scaling to hundreds of thousands of virtual threads and risks leaks if remove() is omitted. ScopedValue is immutable and shared safely down the call tree.
java-4k-3160,Concurrency & Virtual Threads,hard,"If paymentClient.chargeAccount throws PaymentTimeoutException, what does StructuredTaskScope.ShutdownOnFailure do to the inventory reservation subtask?","try (var scope = new StructuredTaskScope.ShutdownOnFailure()) {
    Supplier<Payment> pay = scope.fork(() -> paymentClient.chargeAccount(""acc-2555"", 21));
    Supplier<Inventory> inv = scope.fork(() -> inventoryClient.reserveStock(""sku-4"", 37008));
    scope.join().throwIfFailed();
    return buildReceipt(pay.get(), inv.get());
}",It blocks indefinitely until the inventory subtask completes successfully.,"It immediately calls cancel() on the scope, sending an interrupt signal to the inventory virtual thread to abort wasted execution.",It rolls back the database using distributed two-phase commit.,It leaves the inventory subtask running as an orphan background thread.,B,"StructuredTaskScope.ShutdownOnFailure treats concurrent subtasks as a single unit of work: the first failure immediately invokes cancel() on sibling subtasks, interrupting their threads and reclaiming CPU/network resources."
