id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-1k-0705,Exceptions,easy,What type of exception is 'java.lang.ArrayIndexOutOfBoundsException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when accessing an array with an illegal index (negative or >= length),It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ArrayIndexOutOfBoundsException is classified as Unchecked (RuntimeException). Thrown by the JVM when accessing an array with an illegal index (negative or >= length)."
java-1k-0706,Exceptions,easy,What type of exception is 'java.lang.ClassCastException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ClassCastException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance."
java-1k-0707,Exceptions,easy,What type of exception is 'java.lang.ClassCastException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ClassCastException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance."
java-1k-0708,Exceptions,easy,What type of exception is 'java.lang.ClassCastException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ClassCastException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance."
java-1k-0709,Exceptions,easy,What type of exception is 'java.lang.ClassCastException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ClassCastException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance."
java-1k-0710,Exceptions,easy,What type of exception is 'java.lang.ClassCastException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ClassCastException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to cast an object reference to a subclass of which it is not an instance."
java-1k-0711,Exceptions,easy,What type of exception is 'java.lang.NullPointerException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to use null in a case where an object is required,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NullPointerException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to use null in a case where an object is required."
java-1k-0712,Exceptions,easy,What type of exception is 'java.lang.NullPointerException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to use null in a case where an object is required,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NullPointerException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to use null in a case where an object is required."
java-1k-0713,Exceptions,easy,What type of exception is 'java.lang.NullPointerException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to use null in a case where an object is required,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NullPointerException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to use null in a case where an object is required."
java-1k-0714,Exceptions,easy,What type of exception is 'java.lang.NullPointerException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to use null in a case where an object is required,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NullPointerException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to use null in a case where an object is required."
java-1k-0715,Exceptions,easy,What type of exception is 'java.lang.NullPointerException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown by the JVM when attempting to use null in a case where an object is required,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NullPointerException is classified as Unchecked (RuntimeException). Thrown by the JVM when attempting to use null in a case where an object is required."
java-1k-0716,Exceptions,easy,What type of exception is 'java.lang.IllegalArgumentException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IllegalArgumentException is classified as Unchecked (RuntimeException). Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument."
java-1k-0717,Exceptions,easy,What type of exception is 'java.lang.IllegalArgumentException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IllegalArgumentException is classified as Unchecked (RuntimeException). Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument."
java-1k-0718,Exceptions,easy,What type of exception is 'java.lang.IllegalArgumentException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IllegalArgumentException is classified as Unchecked (RuntimeException). Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument."
java-1k-0719,Exceptions,easy,What type of exception is 'java.lang.IllegalArgumentException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IllegalArgumentException is classified as Unchecked (RuntimeException). Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument."
java-1k-0720,Exceptions,easy,What type of exception is 'java.lang.IllegalArgumentException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IllegalArgumentException is classified as Unchecked (RuntimeException). Thrown programmatically to indicate that a method has been passed an illegal or inappropriate argument."
java-1k-0721,Exceptions,easy,What type of exception is 'java.lang.NumberFormatException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NumberFormatException is classified as Unchecked (RuntimeException). Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number."
java-1k-0722,Exceptions,easy,What type of exception is 'java.lang.NumberFormatException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NumberFormatException is classified as Unchecked (RuntimeException). Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number."
java-1k-0723,Exceptions,easy,What type of exception is 'java.lang.NumberFormatException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NumberFormatException is classified as Unchecked (RuntimeException). Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number."
java-1k-0724,Exceptions,easy,What type of exception is 'java.lang.NumberFormatException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NumberFormatException is classified as Unchecked (RuntimeException). Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number."
java-1k-0725,Exceptions,easy,What type of exception is 'java.lang.NumberFormatException' and under what circumstance is it thrown?,,It is an Unchecked (RuntimeException): Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, NumberFormatException is classified as Unchecked (RuntimeException). Thrown programmatically by wrapper parse methods when a string cannot be parsed into a number."
java-1k-0726,Exceptions,easy,What type of exception is 'java.lang.IOException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an I/O operation fails or is interrupted; must be handled or declared,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IOException is classified as Checked (Exception). Thrown when an I/O operation fails or is interrupted; must be handled or declared."
java-1k-0727,Exceptions,easy,What type of exception is 'java.lang.IOException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an I/O operation fails or is interrupted; must be handled or declared,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IOException is classified as Checked (Exception). Thrown when an I/O operation fails or is interrupted; must be handled or declared."
java-1k-0728,Exceptions,easy,What type of exception is 'java.lang.IOException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an I/O operation fails or is interrupted; must be handled or declared,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IOException is classified as Checked (Exception). Thrown when an I/O operation fails or is interrupted; must be handled or declared."
java-1k-0729,Exceptions,easy,What type of exception is 'java.lang.IOException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an I/O operation fails or is interrupted; must be handled or declared,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IOException is classified as Checked (Exception). Thrown when an I/O operation fails or is interrupted; must be handled or declared."
java-1k-0730,Exceptions,easy,What type of exception is 'java.lang.IOException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an I/O operation fails or is interrupted; must be handled or declared,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, IOException is classified as Checked (Exception). Thrown when an I/O operation fails or is interrupted; must be handled or declared."
java-1k-0731,Exceptions,easy,What type of exception is 'java.lang.FileNotFoundException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, FileNotFoundException is classified as Checked (Exception). Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException."
java-1k-0732,Exceptions,easy,What type of exception is 'java.lang.FileNotFoundException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, FileNotFoundException is classified as Checked (Exception). Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException."
java-1k-0733,Exceptions,easy,What type of exception is 'java.lang.FileNotFoundException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, FileNotFoundException is classified as Checked (Exception). Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException."
java-1k-0734,Exceptions,easy,What type of exception is 'java.lang.FileNotFoundException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, FileNotFoundException is classified as Checked (Exception). Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException."
java-1k-0735,Exceptions,easy,What type of exception is 'java.lang.FileNotFoundException' and under what circumstance is it thrown?,,It is an Checked (Exception): Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, FileNotFoundException is classified as Checked (Exception). Thrown when an attempt to open a file denoted by a pathname has failed; subclass of IOException."
java-1k-0736,Exceptions,easy,What type of exception is 'java.lang.StackOverflowError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when a stack trace overflows typically due to infinite recursion,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, StackOverflowError is classified as Error (Unchecked). Thrown by the JVM when a stack trace overflows typically due to infinite recursion."
java-1k-0737,Exceptions,easy,What type of exception is 'java.lang.StackOverflowError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when a stack trace overflows typically due to infinite recursion,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, StackOverflowError is classified as Error (Unchecked). Thrown by the JVM when a stack trace overflows typically due to infinite recursion."
java-1k-0738,Exceptions,easy,What type of exception is 'java.lang.StackOverflowError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when a stack trace overflows typically due to infinite recursion,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, StackOverflowError is classified as Error (Unchecked). Thrown by the JVM when a stack trace overflows typically due to infinite recursion."
java-1k-0739,Exceptions,easy,What type of exception is 'java.lang.StackOverflowError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when a stack trace overflows typically due to infinite recursion,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, StackOverflowError is classified as Error (Unchecked). Thrown by the JVM when a stack trace overflows typically due to infinite recursion."
java-1k-0740,Exceptions,easy,What type of exception is 'java.lang.StackOverflowError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when a stack trace overflows typically due to infinite recursion,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, StackOverflowError is classified as Error (Unchecked). Thrown by the JVM when a stack trace overflows typically due to infinite recursion."
java-1k-0741,Exceptions,easy,What type of exception is 'java.lang.ExceptionInInitializerError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when an unexpected exception occurs inside a static initializer block,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ExceptionInInitializerError is classified as Error (Unchecked). Thrown by the JVM when an unexpected exception occurs inside a static initializer block."
java-1k-0742,Exceptions,easy,What type of exception is 'java.lang.ExceptionInInitializerError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when an unexpected exception occurs inside a static initializer block,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ExceptionInInitializerError is classified as Error (Unchecked). Thrown by the JVM when an unexpected exception occurs inside a static initializer block."
java-1k-0743,Exceptions,easy,What type of exception is 'java.lang.ExceptionInInitializerError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when an unexpected exception occurs inside a static initializer block,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ExceptionInInitializerError is classified as Error (Unchecked). Thrown by the JVM when an unexpected exception occurs inside a static initializer block."
java-1k-0744,Exceptions,easy,What type of exception is 'java.lang.ExceptionInInitializerError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when an unexpected exception occurs inside a static initializer block,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ExceptionInInitializerError is classified as Error (Unchecked). Thrown by the JVM when an unexpected exception occurs inside a static initializer block."
java-1k-0745,Exceptions,easy,What type of exception is 'java.lang.ExceptionInInitializerError' and under what circumstance is it thrown?,,It is an Error (Unchecked): Thrown by the JVM when an unexpected exception occurs inside a static initializer block,It is a Checked Exception that is never thrown by the JVM,It is an Error that must be handled by every method,It is an unchecked exception thrown only during compilation,A,"In Java's exception hierarchy, ExceptionInInitializerError is classified as Error (Unchecked). Thrown by the JVM when an unexpected exception occurs inside a static initializer block."
java-1k-0746,Java Building Blocks,medium,Which statement accurately describes JVM bytecode execution?,,"Bytecode is executed by the JVM, which interprets and JIT-compiles it into native machine code.",Bytecode is compiled into C++ source code before execution.,Bytecode is only compatible with the operating system on which it was compiled.,Bytecode can only run inside a web browser.,A,"Java bytecode (.class files) runs on any platform where a compatible JVM is installed, which converts it to native instructions via interpretation and JIT compilation."
java-1k-0747,Operators and Statements,medium,"What does the expression '1 + 2 + ""3"" + 4 + 5' evaluate to in Java?",,"""3345""","""12345""","""15""",Compiler error,A,"Evaluation proceeds left to right: 1 + 2 = 3 (numeric addition). 3 + ""3"" = ""33"" (string concatenation). ""33"" + 4 = ""334"" (string concatenation). ""334"" + 5 = ""3345""."
java-1k-0748,Core Java APIs,medium,Which method of java.time.LocalDate retrieves the day of the week as a DayOfWeek enum?,,getDayOfWeek(),getDay(),getWeekDay(),dayOfWeek(),A,"In Java 8's java.time package, LocalDate provides getDayOfWeek(), which returns the DayOfWeek enum constant."
java-1k-0749,Methods and Encapsulation,medium,Can a class declare multiple constructors with the exact same parameter types in a different order?,,"Yes, parameter order differences create valid distinct method signatures for overloading","No, parameter order does not distinguish overloaded constructors",Only if marked public,Only if constructors do not call this(),A,"In Java, method/constructor signatures are determined by parameter types and their order. Different orderings (e.g. (int, String) vs (String, int)) represent valid overloads."
java-1k-0750,Class Design,medium,Can an interface extend multiple interfaces in Java?,,"Yes, an interface may extend any number of parent interfaces using commas (e.g. interface C extends A, B {})","No, Java strictly prohibits multiple interface inheritance",Only if all methods are marked default,Only if both interfaces are public,A,"While Java classes support single class inheritance only, Java interfaces support multiple inheritance: an interface can extend multiple interfaces simultaneously."
java-1k-0751,Exceptions,medium,What is the difference between throw and throws in Java?,,'throw' is an executable statement used to throw an exception instance; 'throws' is a keyword in method signatures declaring possible exceptions,'throw' is used in signatures; 'throws' is used in method bodies,'throw' is only for checked exceptions; 'throws' is for unchecked,They are completely interchangeable,A,'throw' is followed by an exception object and triggers exception propagation. 'throws' is part of the method header and declares that the method may throw the listed exception classes.
java-1k-0752,Java Building Blocks,medium,Which statement accurately describes JVM bytecode execution?,,"Bytecode is executed by the JVM, which interprets and JIT-compiles it into native machine code.",Bytecode is compiled into C++ source code before execution.,Bytecode is only compatible with the operating system on which it was compiled.,Bytecode can only run inside a web browser.,A,"Java bytecode (.class files) runs on any platform where a compatible JVM is installed, which converts it to native instructions via interpretation and JIT compilation."
java-1k-0753,Operators and Statements,medium,"What does the expression '1 + 2 + ""3"" + 4 + 5' evaluate to in Java?",,"""3345""","""12345""","""15""",Compiler error,A,"Evaluation proceeds left to right: 1 + 2 = 3 (numeric addition). 3 + ""3"" = ""33"" (string concatenation). ""33"" + 4 = ""334"" (string concatenation). ""334"" + 5 = ""3345""."
java-1k-0754,Core Java APIs,medium,Which method of java.time.LocalDate retrieves the day of the week as a DayOfWeek enum?,,getDayOfWeek(),getDay(),getWeekDay(),dayOfWeek(),A,"In Java 8's java.time package, LocalDate provides getDayOfWeek(), which returns the DayOfWeek enum constant."
java-1k-0755,Methods and Encapsulation,medium,Can a class declare multiple constructors with the exact same parameter types in a different order?,,"Yes, parameter order differences create valid distinct method signatures for overloading","No, parameter order does not distinguish overloaded constructors",Only if marked public,Only if constructors do not call this(),A,"In Java, method/constructor signatures are determined by parameter types and their order. Different orderings (e.g. (int, String) vs (String, int)) represent valid overloads."
java-1k-0756,Class Design,medium,Can an interface extend multiple interfaces in Java?,,"Yes, an interface may extend any number of parent interfaces using commas (e.g. interface C extends A, B {})","No, Java strictly prohibits multiple interface inheritance",Only if all methods are marked default,Only if both interfaces are public,A,"While Java classes support single class inheritance only, Java interfaces support multiple inheritance: an interface can extend multiple interfaces simultaneously."
java-1k-0757,Exceptions,medium,What is the difference between throw and throws in Java?,,'throw' is an executable statement used to throw an exception instance; 'throws' is a keyword in method signatures declaring possible exceptions,'throw' is used in signatures; 'throws' is used in method bodies,'throw' is only for checked exceptions; 'throws' is for unchecked,They are completely interchangeable,A,'throw' is followed by an exception object and triggers exception propagation. 'throws' is part of the method header and declares that the method may throw the listed exception classes.
java-1k-0758,Java Building Blocks,medium,Which statement accurately describes JVM bytecode execution?,,"Bytecode is executed by the JVM, which interprets and JIT-compiles it into native machine code.",Bytecode is compiled into C++ source code before execution.,Bytecode is only compatible with the operating system on which it was compiled.,Bytecode can only run inside a web browser.,A,"Java bytecode (.class files) runs on any platform where a compatible JVM is installed, which converts it to native instructions via interpretation and JIT compilation."
java-1k-0759,Operators and Statements,medium,"What does the expression '1 + 2 + ""3"" + 4 + 5' evaluate to in Java?",,"""3345""","""12345""","""15""",Compiler error,A,"Evaluation proceeds left to right: 1 + 2 = 3 (numeric addition). 3 + ""3"" = ""33"" (string concatenation). ""33"" + 4 = ""334"" (string concatenation). ""334"" + 5 = ""3345""."
java-1k-0760,Core Java APIs,medium,Which method of java.time.LocalDate retrieves the day of the week as a DayOfWeek enum?,,getDayOfWeek(),getDay(),getWeekDay(),dayOfWeek(),A,"In Java 8's java.time package, LocalDate provides getDayOfWeek(), which returns the DayOfWeek enum constant."
java-1k-0761,Methods and Encapsulation,medium,Can a class declare multiple constructors with the exact same parameter types in a different order?,,"Yes, parameter order differences create valid distinct method signatures for overloading","No, parameter order does not distinguish overloaded constructors",Only if marked public,Only if constructors do not call this(),A,"In Java, method/constructor signatures are determined by parameter types and their order. Different orderings (e.g. (int, String) vs (String, int)) represent valid overloads."
java-1k-0762,Class Design,medium,Can an interface extend multiple interfaces in Java?,,"Yes, an interface may extend any number of parent interfaces using commas (e.g. interface C extends A, B {})","No, Java strictly prohibits multiple interface inheritance",Only if all methods are marked default,Only if both interfaces are public,A,"While Java classes support single class inheritance only, Java interfaces support multiple inheritance: an interface can extend multiple interfaces simultaneously."
java-1k-0763,Exceptions,medium,What is the difference between throw and throws in Java?,,'throw' is an executable statement used to throw an exception instance; 'throws' is a keyword in method signatures declaring possible exceptions,'throw' is used in signatures; 'throws' is used in method bodies,'throw' is only for checked exceptions; 'throws' is for unchecked,They are completely interchangeable,A,'throw' is followed by an exception object and triggers exception propagation. 'throws' is part of the method header and declares that the method may throw the listed exception classes.
java-1k-0764,Java Building Blocks,medium,Which statement accurately describes JVM bytecode execution?,,"Bytecode is executed by the JVM, which interprets and JIT-compiles it into native machine code.",Bytecode is compiled into C++ source code before execution.,Bytecode is only compatible with the operating system on which it was compiled.,Bytecode can only run inside a web browser.,A,"Java bytecode (.class files) runs on any platform where a compatible JVM is installed, which converts it to native instructions via interpretation and JIT compilation."
java-1k-0765,Operators and Statements,medium,"What does the expression '1 + 2 + ""3"" + 4 + 5' evaluate to in Java?",,"""3345""","""12345""","""15""",Compiler error,A,"Evaluation proceeds left to right: 1 + 2 = 3 (numeric addition). 3 + ""3"" = ""33"" (string concatenation). ""33"" + 4 = ""334"" (string concatenation). ""334"" + 5 = ""3345""."
java-1k-0766,Core Java APIs,medium,Which method of java.time.LocalDate retrieves the day of the week as a DayOfWeek enum?,,getDayOfWeek(),getDay(),getWeekDay(),dayOfWeek(),A,"In Java 8's java.time package, LocalDate provides getDayOfWeek(), which returns the DayOfWeek enum constant."
java-1k-0767,Methods and Encapsulation,medium,Can a class declare multiple constructors with the exact same parameter types in a different order?,,"Yes, parameter order differences create valid distinct method signatures for overloading","No, parameter order does not distinguish overloaded constructors",Only if marked public,Only if constructors do not call this(),A,"In Java, method/constructor signatures are determined by parameter types and their order. Different orderings (e.g. (int, String) vs (String, int)) represent valid overloads."
java-1k-0768,Class Design,medium,Can an interface extend multiple interfaces in Java?,,"Yes, an interface may extend any number of parent interfaces using commas (e.g. interface C extends A, B {})","No, Java strictly prohibits multiple interface inheritance",Only if all methods are marked default,Only if both interfaces are public,A,"While Java classes support single class inheritance only, Java interfaces support multiple inheritance: an interface can extend multiple interfaces simultaneously."
java-1k-0769,Exceptions,medium,What is the difference between throw and throws in Java?,,'throw' is an executable statement used to throw an exception instance; 'throws' is a keyword in method signatures declaring possible exceptions,'throw' is used in signatures; 'throws' is used in method bodies,'throw' is only for checked exceptions; 'throws' is for unchecked,They are completely interchangeable,A,'throw' is followed by an exception object and triggers exception propagation. 'throws' is part of the method header and declares that the method may throw the listed exception classes.
java-1k-0770,Java Building Blocks,medium,Which statement accurately describes JVM bytecode execution?,,"Bytecode is executed by the JVM, which interprets and JIT-compiles it into native machine code.",Bytecode is compiled into C++ source code before execution.,Bytecode is only compatible with the operating system on which it was compiled.,Bytecode can only run inside a web browser.,A,"Java bytecode (.class files) runs on any platform where a compatible JVM is installed, which converts it to native instructions via interpretation and JIT compilation."
java-1k-0771,Operators and Statements,medium,"What does the expression '1 + 2 + ""3"" + 4 + 5' evaluate to in Java?",,"""3345""","""12345""","""15""",Compiler error,A,"Evaluation proceeds left to right: 1 + 2 = 3 (numeric addition). 3 + ""3"" = ""33"" (string concatenation). ""33"" + 4 = ""334"" (string concatenation). ""334"" + 5 = ""3345""."
java-1k-0772,Core Java APIs,medium,Which method of java.time.LocalDate retrieves the day of the week as a DayOfWeek enum?,,getDayOfWeek(),getDay(),getWeekDay(),dayOfWeek(),A,"In Java 8's java.time package, LocalDate provides getDayOfWeek(), which returns the DayOfWeek enum constant."
java-1k-0773,Methods and Encapsulation,medium,Can a class declare multiple constructors with the exact same parameter types in a different order?,,"Yes, parameter order differences create valid distinct method signatures for overloading","No, parameter order does not distinguish overloaded constructors",Only if marked public,Only if constructors do not call this(),A,"In Java, method/constructor signatures are determined by parameter types and their order. Different orderings (e.g. (int, String) vs (String, int)) represent valid overloads."
java-1k-0774,Class Design,medium,Can an interface extend multiple interfaces in Java?,,"Yes, an interface may extend any number of parent interfaces using commas (e.g. interface C extends A, B {})","No, Java strictly prohibits multiple interface inheritance",Only if all methods are marked default,Only if both interfaces are public,A,"While Java classes support single class inheritance only, Java interfaces support multiple inheritance: an interface can extend multiple interfaces simultaneously."
