ID,Topic,Difficulty,Question,Code,Option A,Option B,Option C,Option D,Correct Option,Explanation
spring-4k-3384,Microservices & Cloud Patterns,medium,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_1882:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It remains in HALF-OPEN permanently until the microservice restarts.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It waits for a manual HTTP POST request from the admin operator.,It pings the database health endpoint via TCP.,B,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-3385,Transactions & Persistence,hard,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_2611 {
    public void processOrder_2611(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_2611(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_2611(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",PaymentRepository must implement AspectJ pointcuts directly.,Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Internal transactions are committed automatically before method entry.,Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,B,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-3386,Transactions & Persistence,hard,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_6726(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/6726"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",RestTemplate cannot serialize JSON inside a transaction.,HikariCP does not support Spring Boot `@Transactional` annotations.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,OrderRepository.save() closes the database connection prematurely.,C,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-3387,Transactions & Persistence,medium,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_9513 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_9513;
}
// Query: List<User_9513> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_9513().size());",Replace PostgreSQL with a Redis key-value store.,"Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,Enable Hibernate 2nd-level cache without modifying queries.,B,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
spring-4k-3388,Security & Web Architecture,hard,"If the requestMatchers order is reversed (`/api/**` before `/api/admin/**`), what security vulnerability occurs?","@Bean
public SecurityFilterChain apiFilterChain_2144(HttpSecurity http) throws Exception {
    http.securityMatcher(""/api/**"")
        .authorizeHttpRequests(auth -> auth
            .requestMatchers(""/api/admin/**"").hasRole(""ADMIN"")
            .requestMatchers(""/api/**"").authenticated()
        )
        .oauth2ResourceServer(oauth -> oauth.jwt(Customizer.withDefaults()));
    return http.build();
}",Spring Security rejects all requests with HTTP 403 Forbidden automatically.,OAuth2 JWT validation is bypassed entirely.,The SecurityFilterChain bean fails to instantiate at application startup.,Any authenticated non-admin user can access `/api/admin/**` because the first matching rule (`/api/**`) evaluates and authorizes the request.,D,Spring Security matches request rules in top-to-bottom first-match-wins order. Specific restricted paths (like `/api/admin/**`) must precede generic broad paths (like `/api/**`).
spring-4k-3389,Security & Web Architecture,hard,Why must legacy blocking I/O calls be wrapped with `subscribeOn(Schedulers.boundedElastic())` in Spring WebFlux?,"@GetMapping(""/reports/6819"")
public Mono<ReportData> getReport_6819(@PathVariable String id) {
    return Mono.fromCallable(() -> legacyBlockingReportService.generate(id))
               .subscribeOn(Schedulers.boundedElastic());
}",WebFlux controllers cannot return Mono without boundedElastic.,Running blocking operations on the Netty EventLoop thread blocks all other concurrent reactive requests on that CPU core.,"Netty automatically scales event loop threads to 1,000 workers.",Schedulers.boundedElastic() disables garbage collection during report generation.,B,"Netty event loops use a small fixed number of threads (equal to CPU cores). If a blocking call executes on an event loop thread, no other requests assigned to that event loop can be processed. Offload blocking work to Schedulers.boundedElastic()."
spring-4k-3390,Microservices & Cloud Patterns,hard,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_1918:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It waits for a manual HTTP POST request from the admin operator.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It pings the database health endpoint via TCP.,It remains in HALF-OPEN permanently until the microservice restarts.,B,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-3391,Transactions & Persistence,hard,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_7881 {
    public void processOrder_7881(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_7881(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_7881(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Internal transactions are committed automatically before method entry.,PaymentRepository must implement AspectJ pointcuts directly.,B,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-3392,Transactions & Persistence,medium,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_6210(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/6210"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",RestTemplate cannot serialize JSON inside a transaction.,OrderRepository.save() closes the database connection prematurely.,HikariCP does not support Spring Boot `@Transactional` annotations.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,D,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-3393,Transactions & Persistence,hard,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_3487 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_3487;
}
// Query: List<User_3487> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_3487().size());",Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,Replace PostgreSQL with a Redis key-value store.,"Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",Enable Hibernate 2nd-level cache without modifying queries.,C,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
spring-4k-3394,Security & Web Architecture,hard,"If the requestMatchers order is reversed (`/api/**` before `/api/admin/**`), what security vulnerability occurs?","@Bean
public SecurityFilterChain apiFilterChain_2513(HttpSecurity http) throws Exception {
    http.securityMatcher(""/api/**"")
        .authorizeHttpRequests(auth -> auth
            .requestMatchers(""/api/admin/**"").hasRole(""ADMIN"")
            .requestMatchers(""/api/**"").authenticated()
        )
        .oauth2ResourceServer(oauth -> oauth.jwt(Customizer.withDefaults()));
    return http.build();
}",The SecurityFilterChain bean fails to instantiate at application startup.,Spring Security rejects all requests with HTTP 403 Forbidden automatically.,OAuth2 JWT validation is bypassed entirely.,Any authenticated non-admin user can access `/api/admin/**` because the first matching rule (`/api/**`) evaluates and authorizes the request.,D,Spring Security matches request rules in top-to-bottom first-match-wins order. Specific restricted paths (like `/api/admin/**`) must precede generic broad paths (like `/api/**`).
spring-4k-3395,Security & Web Architecture,medium,Why must legacy blocking I/O calls be wrapped with `subscribeOn(Schedulers.boundedElastic())` in Spring WebFlux?,"@GetMapping(""/reports/6732"")
public Mono<ReportData> getReport_6732(@PathVariable String id) {
    return Mono.fromCallable(() -> legacyBlockingReportService.generate(id))
               .subscribeOn(Schedulers.boundedElastic());
}",Schedulers.boundedElastic() disables garbage collection during report generation.,"Netty automatically scales event loop threads to 1,000 workers.",Running blocking operations on the Netty EventLoop thread blocks all other concurrent reactive requests on that CPU core.,WebFlux controllers cannot return Mono without boundedElastic.,C,"Netty event loops use a small fixed number of threads (equal to CPU cores). If a blocking call executes on an event loop thread, no other requests assigned to that event loop can be processed. Offload blocking work to Schedulers.boundedElastic()."
spring-4k-3396,Microservices & Cloud Patterns,medium,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_9094:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It waits for a manual HTTP POST request from the admin operator.,It remains in HALF-OPEN permanently until the microservice restarts.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It pings the database health endpoint via TCP.,C,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-3397,Transactions & Persistence,hard,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_8512 {
    public void processOrder_8512(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_8512(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_8512(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",Internal transactions are committed automatically before method entry.,PaymentRepository must implement AspectJ pointcuts directly.,Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,C,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-3398,Transactions & Persistence,hard,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_2425(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/2425"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",HikariCP does not support Spring Boot `@Transactional` annotations.,OrderRepository.save() closes the database connection prematurely.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,RestTemplate cannot serialize JSON inside a transaction.,C,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-3399,Transactions & Persistence,hard,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_7905 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_7905;
}
// Query: List<User_7905> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_7905().size());",Replace PostgreSQL with a Redis key-value store.,Enable Hibernate 2nd-level cache without modifying queries.,"Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,C,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
spring-4k-3400,Security & Web Architecture,medium,"If the requestMatchers order is reversed (`/api/**` before `/api/admin/**`), what security vulnerability occurs?","@Bean
public SecurityFilterChain apiFilterChain_7436(HttpSecurity http) throws Exception {
    http.securityMatcher(""/api/**"")
        .authorizeHttpRequests(auth -> auth
            .requestMatchers(""/api/admin/**"").hasRole(""ADMIN"")
            .requestMatchers(""/api/**"").authenticated()
        )
        .oauth2ResourceServer(oauth -> oauth.jwt(Customizer.withDefaults()));
    return http.build();
}",OAuth2 JWT validation is bypassed entirely.,Spring Security rejects all requests with HTTP 403 Forbidden automatically.,The SecurityFilterChain bean fails to instantiate at application startup.,Any authenticated non-admin user can access `/api/admin/**` because the first matching rule (`/api/**`) evaluates and authorizes the request.,D,Spring Security matches request rules in top-to-bottom first-match-wins order. Specific restricted paths (like `/api/admin/**`) must precede generic broad paths (like `/api/**`).
spring-4k-3401,Security & Web Architecture,hard,Why must legacy blocking I/O calls be wrapped with `subscribeOn(Schedulers.boundedElastic())` in Spring WebFlux?,"@GetMapping(""/reports/3077"")
public Mono<ReportData> getReport_3077(@PathVariable String id) {
    return Mono.fromCallable(() -> legacyBlockingReportService.generate(id))
               .subscribeOn(Schedulers.boundedElastic());
}",Schedulers.boundedElastic() disables garbage collection during report generation.,"Netty automatically scales event loop threads to 1,000 workers.",Running blocking operations on the Netty EventLoop thread blocks all other concurrent reactive requests on that CPU core.,WebFlux controllers cannot return Mono without boundedElastic.,C,"Netty event loops use a small fixed number of threads (equal to CPU cores). If a blocking call executes on an event loop thread, no other requests assigned to that event loop can be processed. Offload blocking work to Schedulers.boundedElastic()."
spring-4k-3402,Microservices & Cloud Patterns,medium,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_3593:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It pings the database health endpoint via TCP.,It remains in HALF-OPEN permanently until the microservice restarts.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It waits for a manual HTTP POST request from the admin operator.,C,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-3403,Transactions & Persistence,medium,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_415 {
    public void processOrder_415(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_415(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_415(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",Internal transactions are committed automatically before method entry.,PaymentRepository must implement AspectJ pointcuts directly.,Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,C,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-3404,Transactions & Persistence,hard,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_7197(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/7197"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",OrderRepository.save() closes the database connection prematurely.,HikariCP does not support Spring Boot `@Transactional` annotations.,RestTemplate cannot serialize JSON inside a transaction.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,D,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-3405,Transactions & Persistence,hard,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_7519 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_7519;
}
// Query: List<User_7519> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_7519().size());","Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",Replace PostgreSQL with a Redis key-value store.,Enable Hibernate 2nd-level cache without modifying queries.,Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,A,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
spring-4k-3406,Security & Web Architecture,hard,"If the requestMatchers order is reversed (`/api/**` before `/api/admin/**`), what security vulnerability occurs?","@Bean
public SecurityFilterChain apiFilterChain_146(HttpSecurity http) throws Exception {
    http.securityMatcher(""/api/**"")
        .authorizeHttpRequests(auth -> auth
            .requestMatchers(""/api/admin/**"").hasRole(""ADMIN"")
            .requestMatchers(""/api/**"").authenticated()
        )
        .oauth2ResourceServer(oauth -> oauth.jwt(Customizer.withDefaults()));
    return http.build();
}",Any authenticated non-admin user can access `/api/admin/**` because the first matching rule (`/api/**`) evaluates and authorizes the request.,Spring Security rejects all requests with HTTP 403 Forbidden automatically.,OAuth2 JWT validation is bypassed entirely.,The SecurityFilterChain bean fails to instantiate at application startup.,A,Spring Security matches request rules in top-to-bottom first-match-wins order. Specific restricted paths (like `/api/admin/**`) must precede generic broad paths (like `/api/**`).
spring-4k-3407,Security & Web Architecture,hard,Why must legacy blocking I/O calls be wrapped with `subscribeOn(Schedulers.boundedElastic())` in Spring WebFlux?,"@GetMapping(""/reports/5457"")
public Mono<ReportData> getReport_5457(@PathVariable String id) {
    return Mono.fromCallable(() -> legacyBlockingReportService.generate(id))
               .subscribeOn(Schedulers.boundedElastic());
}",WebFlux controllers cannot return Mono without boundedElastic.,Schedulers.boundedElastic() disables garbage collection during report generation.,"Netty automatically scales event loop threads to 1,000 workers.",Running blocking operations on the Netty EventLoop thread blocks all other concurrent reactive requests on that CPU core.,D,"Netty event loops use a small fixed number of threads (equal to CPU cores). If a blocking call executes on an event loop thread, no other requests assigned to that event loop can be processed. Offload blocking work to Schedulers.boundedElastic()."
spring-4k-3408,Microservices & Cloud Patterns,hard,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_1006:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It remains in HALF-OPEN permanently until the microservice restarts.,It pings the database health endpoint via TCP.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It waits for a manual HTTP POST request from the admin operator.,C,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-3409,Transactions & Persistence,hard,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_8816 {
    public void processOrder_8816(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_8816(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_8816(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",PaymentRepository must implement AspectJ pointcuts directly.,Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,Internal transactions are committed automatically before method entry.,B,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-3410,Transactions & Persistence,hard,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_524(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/524"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",RestTemplate cannot serialize JSON inside a transaction.,HikariCP does not support Spring Boot `@Transactional` annotations.,OrderRepository.save() closes the database connection prematurely.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,D,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-3411,Transactions & Persistence,medium,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_8911 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_8911;
}
// Query: List<User_8911> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_8911().size());","Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",Replace PostgreSQL with a Redis key-value store.,Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,Enable Hibernate 2nd-level cache without modifying queries.,A,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
spring-4k-3412,Security & Web Architecture,hard,"If the requestMatchers order is reversed (`/api/**` before `/api/admin/**`), what security vulnerability occurs?","@Bean
public SecurityFilterChain apiFilterChain_9344(HttpSecurity http) throws Exception {
    http.securityMatcher(""/api/**"")
        .authorizeHttpRequests(auth -> auth
            .requestMatchers(""/api/admin/**"").hasRole(""ADMIN"")
            .requestMatchers(""/api/**"").authenticated()
        )
        .oauth2ResourceServer(oauth -> oauth.jwt(Customizer.withDefaults()));
    return http.build();
}",The SecurityFilterChain bean fails to instantiate at application startup.,Any authenticated non-admin user can access `/api/admin/**` because the first matching rule (`/api/**`) evaluates and authorizes the request.,Spring Security rejects all requests with HTTP 403 Forbidden automatically.,OAuth2 JWT validation is bypassed entirely.,B,Spring Security matches request rules in top-to-bottom first-match-wins order. Specific restricted paths (like `/api/admin/**`) must precede generic broad paths (like `/api/**`).
spring-4k-3413,Security & Web Architecture,hard,Why must legacy blocking I/O calls be wrapped with `subscribeOn(Schedulers.boundedElastic())` in Spring WebFlux?,"@GetMapping(""/reports/7478"")
public Mono<ReportData> getReport_7478(@PathVariable String id) {
    return Mono.fromCallable(() -> legacyBlockingReportService.generate(id))
               .subscribeOn(Schedulers.boundedElastic());
}",Running blocking operations on the Netty EventLoop thread blocks all other concurrent reactive requests on that CPU core.,"Netty automatically scales event loop threads to 1,000 workers.",WebFlux controllers cannot return Mono without boundedElastic.,Schedulers.boundedElastic() disables garbage collection during report generation.,A,"Netty event loops use a small fixed number of threads (equal to CPU cores). If a blocking call executes on an event loop thread, no other requests assigned to that event loop can be processed. Offload blocking work to Schedulers.boundedElastic()."
spring-4k-3414,Microservices & Cloud Patterns,medium,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_2104:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It pings the database health endpoint via TCP.,It remains in HALF-OPEN permanently until the microservice restarts.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It waits for a manual HTTP POST request from the admin operator.,C,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-3415,Transactions & Persistence,hard,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_3246 {
    public void processOrder_3246(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_3246(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_3246(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Internal transactions are committed automatically before method entry.,PaymentRepository must implement AspectJ pointcuts directly.,Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,A,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-3416,Transactions & Persistence,hard,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_4118(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/4118"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",OrderRepository.save() closes the database connection prematurely.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,RestTemplate cannot serialize JSON inside a transaction.,HikariCP does not support Spring Boot `@Transactional` annotations.,B,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-3417,Transactions & Persistence,medium,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_1005 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_1005;
}
// Query: List<User_1005> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_1005().size());",Enable Hibernate 2nd-level cache without modifying queries.,"Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",Replace PostgreSQL with a Redis key-value store.,Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,B,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
